,certificate,property_condition,furnishing,city,lat,long,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,maid_bedrooms,maid_bathrooms,floors,garages,electricity_num,fac_tempat_jemuran,fac_jalur_telepon,fac_jogging_track,fac_kolam_renang,fac_masjid,fac_keamanan,fac_cctv,fac_kitchen_set,fac_one_gate_system,fac_akses_parkir,fac_playground,fac_wastafel,fac_ac,fac_lapangan_basket,fac_tempat_gym,fac_kolam_ikan,fac_lapangan_voli,fac_lapangan_tenis,fac_lapangan_bola,fac_mesin_cuci,fac_lapangan_bulu_tangkis,fac_kulkas,fac_garden,fac_water_heater,fac_canopy,fac_smart_home,fac_backyard_luas,fac_garasi,fac_balkon,fac_pompa_air_wasser_dan_booster,fac_kompor_exhaust,fac_basement,fac_gudang,fac_clubhouse,fac_service_area,fac_plumbing_system
2294,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.2892975,106.758774,3.0,2.0,109.0,145.0,2,1,1,2.0,2,4400.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,shm - sertifikat hak milik,baru,unfurnished, Jakarta Timur,-6.2650644,106.9112047,3.0,3.0,94.0,130.0,2,0,0,2.0,0,2200.0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,shm - sertifikat hak milik,bagus,furnished, Jakarta Barat,-6.15966,106.786205,3.0,3.0,84.0,180.0,1,1,0,3.0,0,2200.0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,hgb - hak guna bangunan,bagus,unfurnished, Jakarta Barat,-6.15966,106.786205,1.0,1.0,225.0,255.0,0,0,0,1.0,0,1300.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.5302555,106.7931885,3.0,2.0,66.0,41.0,1,0,0,2.0,1,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.367494,106.874766,2.0,1.0,105.0,60.0,1,0,0,1.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.3212495,106.7884925,4.0,3.0,150.0,200.0,0,1,0,2.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.3202895,106.692355,3.0,3.0,80.0,83.0,2,0,0,2.0,2,3300.0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.2392714,106.61373,3.0,2.0,85.0,60.0,1,0,0,2.0,0,1300.0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,hgb - hak guna bangunan,sudah renovasi,unfurnished, Bogor,-6.3551778,106.8483112,4.0,2.0,230.0,300.0,0,0,0,2.0,0,3300.0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,shm - sertifikat hak milik,baru,semi furnished, Depok,-6.3703875,106.7606085,2.0,2.0,64.0,60.0,1,0,0,2.0,1,2200.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.387334,106.6872949,2.0,1.0,60.0,40.0,1,0,0,1.0,0,1300.0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,shm - sertifikat hak milik,bagus,semi furnished, Tangerang,-6.2433511,106.6174456,4.0,3.0,360.0,300.0,1,1,1,2.0,0,5500.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,shm - sertifikat hak milik,bagus,semi furnished, Bekasi,-6.2719831,106.9872978,3.0,2.0,90.0,85.0,0,0,0,2.0,0,1300.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.243801,107.1036725,2.0,1.0,66.0,63.0,1,0,0,1.0,2,1300.0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2452287,106.5037491,4.0,4.0,360.0,400.0,0,1,1,2.0,0,4400.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,shm - sertifikat hak milik,baru,unfurnished, Jakarta Selatan,-6.3026685,106.7784585,3.0,3.0,114.0,150.0,2,1,1,1.0,0,4400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.3977255,106.8427795,3.0,4.0,180.0,200.0,1,1,0,2.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,shm - sertifikat hak milik,bagus,unfurnished, Bekasi,-6.217795,107.0160136,4.0,2.0,95.0,150.0,1,0,0,2.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,shm - sertifikat hak milik,bagus,semi furnished, Depok,-6.332401,106.7907829,4.0,3.0,118.0,160.0,2,1,1,2.0,0,3500.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.5502955,106.8097115,2.0,1.0,66.0,33.0,1,0,0,1.0,1,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,shm - sertifikat hak milik,baru,semi furnished, Bogor,-6.451025,107.048305,3.0,2.0,94.0,96.0,1,0,0,1.0,0,2200.0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,shm - sertifikat hak milik,baru,unfurnished, Jakarta Timur,-6.229275,106.8762175,2.0,2.0,44.0,90.0,1,0,0,2.0,0,2200.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,"lainnya (ppjb,girik,adat,dll)",butuh renovasi,unfurnished, Bogor,-6.5183495,106.8512789,3.0,2.0,575.0,200.0,2,1,1,1.0,2,2200.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,shm - sertifikat hak milik,baru,semi furnished, Jakarta Selatan,-6.3304165,106.8254635,3.0,3.0,70.0,120.0,0,0,0,2.0,1,2200.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,shm - sertifikat hak milik,baru,semi furnished, Tangerang,-6.2623791,106.5220235,5.0,4.0,105.0,135.0,2,1,1,2.0,4,2200.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.3007333,106.586126,5.0,7.0,220.0,398.0,2,0,0,3.0,1,11000.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,hgb - hak guna bangunan,baru,unfurnished, Bogor,-6.5183495,106.8512789,4.0,5.0,313.0,360.0,2,2,1,2.0,2,5500.0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.367494,106.874766,2.0,1.0,84.0,48.0,1,0,0,1.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Tangerang,-6.3007333,106.586126,3.0,3.0,128.0,144.0,1,0,0,2.0,1,4400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,shm - sertifikat hak milik,baru,semi furnished, Bogor,-6.6087049,106.8405749,3.0,2.0,94.0,96.0,1,0,0,1.0,0,2200.0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.1828701,106.617579,4.0,2.0,72.0,78.0,1,0,0,2.0,1,2200.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Bekasi,-6.2682681,106.9702047,5.0,3.0,179.0,250.0,2,2,1,2.0,0,3500.0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,shm - sertifikat hak milik,baru,semi furnished, Tangerang,-6.2623791,106.5220235,5.0,4.0,140.0,176.0,2,1,1,2.0,3,3300.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,"lainnya (ppjb,girik,adat,dll)",bagus,semi furnished, Tangerang,-6.2433511,106.6174456,2.0,2.0,48.0,65.0,1,1,0,2.0,0,2200.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,shm - sertifikat hak milik,bagus,unfurnished, Bekasi,-6.1817523,106.9736839,2.0,2.0,90.0,90.0,0,1,1,2.0,0,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Pusat,-6.181269,106.8670735,5.0,5.0,300.0,425.0,0,0,0,2.0,2,4400.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,shm - sertifikat hak milik,baru,semi furnished, Tangerang,-6.2623791,106.5220235,5.0,4.0,144.0,277.0,1,0,1,3.0,2,5500.0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,shm - sertifikat hak milik,bagus sekali,furnished, Tangerang,-6.2475416,106.6106859,4.0,4.0,225.0,350.0,3,1,1,2.0,0,7700.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.577853,106.8507965,2.0,1.0,66.0,33.0,1,0,0,1.0,1,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2135586,106.6622314,2.0,2.0,90.0,95.0,1,0,0,2.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Selatan,-6.2647637,106.7781785,6.0,7.0,4260.0,2191.0,0,5,4,2.0,0,10000.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,shm - sertifikat hak milik,bagus,semi furnished, Jakarta Selatan,-6.243219,106.8013404,6.0,7.0,1305.0,1200.0,6,3,2,2.0,4,23000.0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,"lainnya (ppjb,girik,adat,dll)",bagus sekali,unfurnished, Tangerang,-6.2623791,106.5220235,5.0,5.0,350.0,750.0,0,1,1,2.0,0,7700.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,"lainnya (ppjb,girik,adat,dll)",butuh renovasi,unfurnished, Bogor,-6.5183495,106.8512789,4.0,3.0,220.0,221.0,2,1,1,3.0,2,3300.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2761896,106.6298794,3.0,2.0,77.0,70.0,1,0,0,2.0,0,4400.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,shm - sertifikat hak milik,baru,semi furnished, Jakarta Timur,-6.25092,106.8672909,4.0,3.0,145.0,125.0,2,1,1,2.0,2,2200.0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Barat,-6.15966,106.786205,3.0,3.0,75.0,150.0,0,1,0,3.0,0,2200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.363929,106.9250756,3.0,3.0,84.0,77.0,1,0,0,1.0,0,2200.0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.4769375,106.7880935,2.0,1.0,40.0,40.0,0,0,0,1.0,0,1300.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Tangerang,-6.2623791,106.5220235,6.0,2.0,91.0,170.0,1,0,0,2.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,"lainnya (ppjb,girik,adat,dll)",baru,unfurnished, Tangerang,-6.1829669,106.682727,3.0,2.0,63.0,86.0,2,1,1,2.0,1,2200.0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,hgb - hak guna bangunan,baru,unfurnished, Bekasi,-6.242993,107.0180104,4.0,4.0,160.0,128.0,2,1,1,2.0,0,3500.0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Barat,-6.15966,106.786205,3.0,3.0,135.0,250.0,0,1,0,3.0,0,4400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,shm - sertifikat hak milik,baru,unfurnished, Depok,-6.3703875,106.7606085,3.0,2.0,91.0,70.0,1,0,0,1.0,1,2200.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,shm - sertifikat hak milik,bagus,semi furnished, Jakarta Barat,-6.1424765,106.7308695,3.0,2.0,72.0,100.0,1,1,1,2.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.381012,106.9620255,2.0,1.0,90.0,45.0,1,0,0,1.0,0,1300.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,hgb - hak guna bangunan,baru,semi furnished, Jakarta Barat,-6.1612309,106.5361526,4.0,4.0,144.0,500.0,0,2,1,4.0,0,5500.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.315046,107.1542629,3.0,3.0,78.0,83.0,2,0,0,2.0,0,2200.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,shm - sertifikat hak milik,butuh renovasi,unfurnished, Tangerang,-6.3007333,106.586126,3.0,2.0,112.0,80.0,1,0,0,1.0,0,2200.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2096499,106.7087085,4.0,3.0,117.0,177.0,1,1,0,2.0,0,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,shm - sertifikat hak milik,bagus,furnished, Bogor,-6.5183495,106.8512789,3.0,4.0,323.0,300.0,0,0,0,2.0,0,5500.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,shm - sertifikat hak milik,bagus,furnished, Bogor,-6.5183495,106.8512789,4.0,3.0,663.0,250.0,2,1,1,2.0,0,2200.0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,shm - sertifikat hak milik,bagus sekali,semi furnished, Jakarta Barat,-6.1762949,106.774785,3.0,3.0,65.0,135.0,2,0,0,3.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,shm - sertifikat hak milik,sudah renovasi,unfurnished, Bekasi,-6.1817523,106.9736839,5.0,3.0,152.0,200.0,1,1,1,2.0,1,2200.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,shm - sertifikat hak milik,bagus,unfurnished, Bekasi,-6.1800099,107.0054386,2.0,2.0,110.0,70.0,1,0,0,1.0,1,1300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,hgb - hak guna bangunan,bagus,furnished, Tangerang,-6.3007333,106.586126,6.0,6.0,35.0,103.0,0,0,0,3.0,0,2200.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,shm - sertifikat hak milik,baru,unfurnished, Jakarta Timur,-6.20383,106.8620266,2.0,2.0,30.0,56.0,1,0,0,2.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,shm - sertifikat hak milik,bagus,semi furnished, Jakarta Selatan,-6.2836594,106.819175,12.0,12.0,3475.0,1440.0,6,6,3,1.0,6,33000.0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.1263046,107.0217935,2.0,1.0,36.0,61.0,1,0,0,1.0,0,1300.0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.3102779,106.9565924,2.0,1.0,60.0,36.0,1,0,0,1.0,0,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.3994989,106.7358134,3.0,2.0,164.0,95.0,1,1,0,1.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.367494,106.874766,5.0,2.0,83.0,154.0,1,1,0,2.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,shm - sertifikat hak milik,bagus,unfurnished, Bekasi,-6.3551787,106.8646203,2.0,2.0,60.0,48.0,1,0,0,1.0,1,2200.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,shm - sertifikat hak milik,bagus,unfurnished, Bekasi,-6.295393,106.948639,4.0,3.0,158.0,272.0,1,1,1,2.0,2,2200.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.39754,106.96505,2.0,1.0,90.0,45.0,1,0,0,1.0,0,1300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,hgb - hak guna bangunan,baru,unfurnished, Jakarta Timur,-6.185467,106.9361121,3.0,2.0,77.0,88.0,1,0,0,3.0,0,2200.0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,shm - sertifikat hak milik,sudah renovasi,unfurnished, Bekasi,-6.292665,107.0274099,3.0,2.0,165.0,90.0,1,0,0,1.0,1,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,shm - sertifikat hak milik,bagus,semi furnished, Jakarta Utara,-6.1024783,106.7411903,4.0,4.0,230.0,360.0,2,1,1,2.0,1,6600.0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Selatan,-6.2647637,106.7781785,4.0,4.0,307.0,400.0,1,2,1,2.0,2,3500.0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,shm - sertifikat hak milik,baru,semi furnished, Depok,-6.399113,106.7999535,3.0,3.0,70.0,110.0,1,0,0,2.0,1,2200.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,shm - sertifikat hak milik,bagus sekali,semi furnished, Jakarta Selatan,-6.2777833,106.8114224,4.0,2.0,1592.0,938.0,5,2,1,2.0,3,23000.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,shm - sertifikat hak milik,bagus,unfurnished, Bekasi,-6.1817523,106.9736839,2.0,2.0,108.0,69.0,2,1,1,2.0,0,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,shm - sertifikat hak milik,bagus,semi furnished, Tangerang,-6.3147526,106.6454227,2.0,1.0,105.0,80.0,1,1,1,1.0,0,2200.0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.2433511,106.6174456,3.0,3.0,180.0,217.0,2,1,1,2.0,0,4400.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,shm - sertifikat hak milik,baru,semi furnished, Depok,-6.397933,106.7679611,4.0,3.0,91.0,101.0,2,0,0,2.0,2,3500.0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,hgb - hak guna bangunan,baru,unfurnished, Bekasi,-6.2054536,107.006438,4.0,2.0,98.0,165.0,1,0,0,2.0,0,3300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,shm - sertifikat hak milik,bagus,unfurnished, Bekasi,-6.2054536,107.006438,3.0,2.0,66.0,87.0,1,0,0,2.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,shm - sertifikat hak milik,baru,furnished, Tangerang,-6.1766875,106.650034,3.0,3.0,257.0,250.0,2,1,1,2.0,0,2200.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,"lainnya (ppjb,girik,adat,dll)",baru,unfurnished, Jakarta Utara,-6.1024783,106.7411903,3.0,3.0,100.0,120.0,2,1,1,2.0,0,4400.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
